"REF_DATE","GEO","DGUID","Life insurance sales","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1968-12","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.54","","","","2"
"1968-12","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","278.86","","","","2"
"1968-12","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","314.60","","","","2"
"1968-12","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","30.85","","","","2"
"1968-12","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","25.49","","","","2"
"1968-12","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","68.07","","","","2"
"1968-12","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","82.73","","","","2"
"1969-01","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","665.00","","","","2"
"1969-01","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","210.4","","","","1"
"1969-01","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.31","","","","2"
"1969-01","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.69","","","","2"
"1969-01","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","18.10","","","","2"
"1969-01","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.07","","","","2"
"1969-01","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","202.28","","","","2"
"1969-01","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","251.87","","","","2"
"1969-01","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","26.94","","","","2"
"1969-01","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","22.11","","","","2"
"1969-01","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","57.41","","","","2"
"1969-01","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","65.22","","","","2"
"1969-02","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","722.89","","","","2"
"1969-02","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","271.4","","","","1"
"1969-02","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.85","","","","2"
"1969-02","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.07","","","","2"
"1969-02","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","16.62","","","","2"
"1969-02","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.40","","","","2"
"1969-02","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","217.29","","","","2"
"1969-02","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","284.34","","","","2"
"1969-02","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","26.48","","","","2"
"1969-02","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","21.63","","","","2"
"1969-02","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","62.02","","","","2"
"1969-02","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","70.20","","","","2"
"1969-03","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","814.62","","","","2"
"1969-03","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","199.6","","","","1"
"1969-03","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.72","","","","2"
"1969-03","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.96","","","","2"
"1969-03","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.63","","","","2"
"1969-03","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.98","","","","2"
"1969-03","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","247.21","","","","2"
"1969-03","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","319.79","","","","2"
"1969-03","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","28.26","","","","2"
"1969-03","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","23.71","","","","2"
"1969-03","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","78.57","","","","2"
"1969-03","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","74.78","","","","2"
"1969-04","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","779.44","","","","2"
"1969-04","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","266.6","","","","1"
"1969-04","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","7.10","","","","2"
"1969-04","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.42","","","","2"
"1969-04","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.82","","","","2"
"1969-04","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","15.22","","","","2"
"1969-04","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","249.83","","","","2"
"1969-04","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","287.04","","","","2"
"1969-04","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","25.69","","","","2"
"1969-04","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","24.97","","","","2"
"1969-04","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","65.83","","","","2"
"1969-04","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","81.52","","","","2"
"1969-05","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","786.90","","","","2"
"1969-05","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","240.2","","","","1"
"1969-05","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.23","","","","2"
"1969-05","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.46","","","","2"
"1969-05","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","19.73","","","","2"
"1969-05","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","13.60","","","","2"
"1969-05","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","255.93","","","","2"
"1969-05","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","290.87","","","","2"
"1969-05","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","29.72","","","","2"
"1969-05","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","23.29","","","","2"
"1969-05","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","69.36","","","","2"
"1969-05","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","77.71","","","","2"
"1969-06","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","845.37","","","","2"
"1969-06","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","454.5","","","","1"
"1969-06","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","6.42","","","","2"
"1969-06","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","3.32","","","","2"
"1969-06","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","23.15","","","","2"
"1969-06","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","17.01","","","","2"
"1969-06","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","254.80","","","","2"
"1969-06","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","323.98","","","","2"
"1969-06","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","30.75","","","","2"
"1969-06","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","27.57","","","","2"
"1969-06","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","69.66","","","","2"
"1969-06","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","88.71","","","","2"
"1969-07","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","769.39","","","","2"
"1969-07","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","341.4","","","","1"
"1969-07","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","5.14","","","","2"
"1969-07","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","2.47","","","","2"
"1969-07","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","23.63","","","","2"
"1969-07","New Brunswick","2016A000213","Total, life insurance sales","Dollars","81","millions","6","v3832","5.1","14.87","","","","2"
"1969-07","Quebec","2016A000224","Total, life insurance sales","Dollars","81","millions","6","v3833","6.1","238.96","","","","2"
"1969-07","Ontario","2016A000235","Total, life insurance sales","Dollars","81","millions","6","v3834","7.1","288.34","","","","2"
"1969-07","Manitoba","2016A000246","Total, life insurance sales","Dollars","81","millions","6","v3835","8.1","28.45","","","","2"
"1969-07","Saskatchewan","2016A000247","Total, life insurance sales","Dollars","81","millions","6","v3836","9.1","22.51","","","","2"
"1969-07","Alberta","2016A000248","Total, life insurance sales","Dollars","81","millions","6","v3837","10.1","63.23","","","","2"
"1969-07","British Columbia","2016A000259","Total, life insurance sales","Dollars","81","millions","6","v3829","11.1","81.79","","","","2"
"1969-08","Canada","2016A000011124","Total, life insurance sales","Dollars","81","millions","6","v3827","1.1","682.80","","","","2"
"1969-08","Canada","2016A000011124","Total, group and wholesale insurance sales","Dollars","81","millions","6","v3838","1.2","217.6","","","","1"
"1969-08","Newfoundland and Labrador","2016A000210","Total, life insurance sales","Dollars","81","millions","6","v3828","2.1","4.64","","","","2"
"1969-08","Prince Edward Island","2016A000211","Total, life insurance sales","Dollars","81","millions","6","v3830","3.1","1.97","","","","2"
"1969-08","Nova Scotia","2016A000212","Total, life insurance sales","Dollars","81","millions","6","v3831","4.1","18.93","","","","2"
